Date,Adj Close,Close,High,Low,Open,Volume
2010-04-09,7.2380852699279785,8.635356903076172,8.63892936706543,8.587857246398926,8.6225004196167,334182800
2010-04-12,7.253056049346924,8.653214454650879,8.681071281433105,8.63607120513916,8.649999618530273,333026400
2010-04-13,7.257245063781738,8.65821361541748,8.671428680419922,8.61107063293457,8.637857437133789,306210800
2010-04-14,7.354832649230957,8.774642944335938,8.778928756713867,8.71678638458252,8.760000228881836,404076400
2010-04-15,7.451526165008545,8.890000343322754,8.893928527832031,8.768214225769043,8.777856826782227,376784800
2010-04-16,7.406026363372803,8.835714340209961,8.96928596496582,8.733928680419922,8.8774995803833,750545600
2010-04-19,7.396145343780518,8.823928833007812,8.853214263916016,8.634642601013184,8.822500228881836,566924400
2010-04-20,7.321906089782715,8.735357284545898,8.901785850524902,8.677143096923828,8.876428604125977,738326400
2010-04-21,7.759860992431641,9.257857322692871,9.29464340209961,9.133213996887207,9.242856979370117,982391200
2010-04-22,7.976890563964844,9.516785621643066,9.526785850524902,9.149999618530273,9.222857475280762,793424800
2010-04-23,8.107412338256836,9.672499656677246,9.72071361541748,9.535714149475098,9.571070671081543,796955600
2010-04-26,8.067595481872559,9.625,9.730713844299316,9.578213691711426,9.710000038146973,479068800
2010-04-27,7.844274997711182,9.35857105255127,9.565713882446289,9.304286003112793,9.545356750488281,709343600
2010-04-28,7.831109046936035,9.342857360839844,9.428570747375488,9.157500267028809,9.401785850524902,758402400
2010-04-29,8.041853904724121,9.59428596496582,9.64285659790039,9.357500076293945,9.393570899963379,558840800
2010-04-30,7.815837860107422,9.3246431350708,9.663213729858398,9.321429252624512,9.618213653564453,542463600
2010-05-03,7.973300457000732,9.512499809265137,9.567143440246582,9.388570785522461,9.422857284545898,454342000
2010-05-04,7.743693828582764,9.238571166992188,9.403214454650879,9.16964340209961,9.38892936706543,723819600
2010-05-05,7.663170337677002,9.142499923706055,9.21928596496582,8.883213996887207,9.036786079406738,883103200
2010-05-06,7.371595859527588,8.79464340209961,9.223214149475098,7.1160712242126465,9.065357208251953,1285860800
2010-05-07,7.060568809509277,8.42357063293457,8.806071281433105,8.043213844299316,8.70392894744873,1676018400
2010-05-10,7.603297233581543,9.071070671081543,9.094642639160156,8.876070976257324,8.9375,984306400
2010-05-11,7.679035186767578,9.161429405212402,9.28178596496582,8.946429252624512,8.994285583496094,848906800
2010-05-12,7.845778465270996,9.360357284545898,9.397500038146973,9.239286422729492,9.258570671081543,654379600
2010-05-13,7.734116077423096,9.227143287658691,9.464285850524902,9.157142639160156,9.400713920593262,599712400
2010-05-14,7.598208904266357,9.0649995803833,9.15999984741211,8.910714149475098,9.1128568649292,759362800
2010-05-17,7.610182285308838,9.079285621643066,9.149286270141602,8.846785545349121,9.096428871154785,762834800
2010-05-18,7.554502010345459,9.012857437133789,9.233928680419922,8.937856674194336,9.177857398986816,782678400
2010-05-19,7.4341630935668945,8.869285583496094,9.032856941223145,8.744643211364746,8.910714149475098,1025726800
2010-05-20,7.117448329925537,8.491429328918457,8.708929061889648,8.436071395874023,8.638570785522461,1282915200
2010-05-21,7.253953456878662,8.65428638458252,8.73214340209961,8.262499809265137,8.3149995803833,1223891200
2010-05-24,7.386864185333252,8.812856674194336,8.960714340209961,8.795000076293945,8.831428527832031,754238800
2010-05-25,7.340766906738281,8.757857322692871,8.812856674194336,8.470000267028809,8.548213958740234,1048006400
2010-05-26,7.3075361251831055,8.71821403503418,9.004643440246582,8.70535659790039,8.931428909301758,850654000
2010-05-27,7.584137916564941,9.048213958740234,9.067500114440918,8.896785736083984,8.949999809265137,666282400
2010-05-28,7.68981409072876,9.174285888671875,9.264286041259766,9.048213958740234,9.26392936706543,815614800
2010-06-01,7.808053970336914,9.315357208251953,9.497857093811035,9.248571395874023,9.274642944335938,876472800
2010-06-02,7.901456832885742,9.426786422729492,9.45714282989502,9.297499656677246,9.447856903076172,688548000
2010-06-03,7.876613140106201,9.397143363952637,9.483928680419922,9.3003568649292,9.47071361541748,650106800
2010-06-04,7.662270545959473,9.14142894744873,9.353570938110352,9.093929290771484,9.221785545349121,758304400
2010-06-07,7.511996746063232,8.962142944335938,9.255356788635254,8.948213577270508,9.224642753601074,886942000
2010-06-08,7.463801383972168,8.904643058776855,9.064286231994629,8.773214340209961,9.044285774230957,1000770400
2010-06-09,7.280296802520752,8.685713768005371,8.996429443359375,8.660357475280762,8.981071472167969,854630000
2010-06-10,7.499123573303223,8.946785926818848,8.963570594787598,8.649999618530273,8.744285583496094,776356000
2010-06-11,7.588927745819092,9.053929328918457,9.066429138183594,8.834643363952637,8.865357398986816,545759200
2010-06-14,7.611980438232422,9.081428527832031,9.255356788635254,9.071785926818848,9.14142894744873,602960400
2010-06-15,7.773927688598633,9.274642944335938,9.280357360839844,9.125,9.130000114440918,585074000
2010-06-16,8.000245094299316,9.54464340209961,9.5625,9.30821418762207,9.324999809265137,783678000
2010-06-17,8.138542175292969,9.709643363952637,9.746429443359375,9.625,9.664285659790039,872855200
2010-06-18,8.204401969909668,9.788213729858398,9.821429252624512,9.693571090698242,9.723214149475098,784621600
2010-06-21,8.087653160095215,9.64892864227295,9.964642524719238,9.59749984741211,9.917499542236328,776490400
2010-06-22,8.197819709777832,9.780357360839844,9.856071472167969,9.696429252624512,9.720000267028809,717262000
2010-06-23,8.111604690551758,9.677499771118164,9.809286117553711,9.567856788635254,9.806428909301758,768457200
2010-06-24,8.052629470825195,9.60714340209961,9.757143020629883,9.574999809265137,9.678570747375488,714277200
2010-06-25,7.98377799987793,9.524999618530273,9.65250015258789,9.493213653564453,9.645000457763672,549942400
2010-06-28,8.031673431396484,9.58214282989502,9.633929252624512,9.447142601013184,9.53321361541748,584948000
2010-06-29,7.668557643890381,9.14892864227295,9.442500114440918,9.08214282989502,9.432856559753418,1133344800
2010-06-30,7.5296549797058105,8.983214378356934,9.213213920593262,8.928929328918457,9.168213844299316,739452000
2010-07-01,7.438352108001709,8.874285697937012,9.100000381469727,8.686429023742676,9.08214282989502,1022896000
2010-07-02,7.392253875732422,8.819286346435547,8.961786270141602,8.685713768005371,8.946070671081543,693842800
2010-07-06,7.442846775054932,8.879643440246582,9.028571128845215,8.791428565979004,8.964285850524902,615235600
2010-07-07,7.7433977127075195,9.238213539123535,9.241786003112793,8.91964340209961,8.946070671081543,654556000
2010-07-08,7.726036071777344,9.217499732971191,9.389286041259766,9.103214263916016,9.374285697937012,738144400
2010-07-09,7.771833896636963,9.272143363952637,9.282142639160156,9.1128568649292,9.174642562866211,433322400
2010-07-12,7.702082633972168,9.188928604125977,9.351785659790039,9.102143287658691,9.233214378356934,562878400
2010-07-13,7.537740230560303,8.992856979370117,9.157142639160156,8.801071166992188,9.15428638458252,1190924000
2010-07-14,7.565579891204834,9.026070594787598,9.135713577270508,8.89285659790039,8.906429290771484,812047600
2010-07-15,7.527265548706055,8.98035717010498,9.177499771118164,8.83214282989502,8.865357398986816,824866000
2010-07-16,7.480862617492676,8.925000190734863,9.106071472167969,8.871786117553711,9.042142868041992,1039858400
2010-07-19,7.351539134979248,8.770713806152344,8.924285888671875,8.557143211364746,8.924285888671875,1024478000
2010-07-20,7.5404372215271,8.996070861816406,9.032142639160156,8.571785926818848,8.675000190734863,1074950800
2010-07-21,7.610781669616699,9.079999923706055,9.469642639160156,9.071429252624512,9.467499732971191,1185671200
2010-07-22,7.753873825073242,9.250714302062988,9.285714149475098,9.118213653564453,9.20285701751709,645318800
2010-07-23,7.7814178466796875,9.283571243286133,9.299285888671875,9.152856826782227,9.181785583496094,533388800
2010-07-26,7.761657238006592,9.260000228881836,9.289285659790039,9.20392894744873,9.285714149475098,420551600
2010-07-27,7.905344009399414,9.431428909301758,9.45714282989502,9.296428680419922,9.31678581237793,584771600
2010-07-28,7.811946868896484,9.319999694824219,9.499643325805664,9.29464340209961,9.416786193847656,519985200
2010-07-29,7.726632118225098,9.21821403503418,9.380356788635254,9.146429061889648,9.311071395874023,643806800
2010-07-30,7.700886249542236,9.1875,9.274999618530273,9.103570938110352,9.13892936706543,448210000
2010-08-02,7.838590621948242,9.351785659790039,9.378213882446289,9.272143363952637,9.30142879486084,428055600
2010-08-03,7.84098482131958,9.354642868041992,9.402142524719238,9.265000343322754,9.321785926818848,417653600
2010-08-04,7.8724188804626465,9.392143249511719,9.438570976257324,9.296786308288574,9.3871431350708,420375200
2010-08-05,7.834104061126709,9.346428871154785,9.399286270141602,9.305356979370117,9.34749984741211,289097200
2010-08-06,7.785906791687012,9.288928985595703,9.338929176330566,9.201070785522461,9.277856826782227,444897600
2010-08-09,7.835599422454834,9.348214149475098,9.362500190734863,9.270357131958008,9.338570594787598,303128000
2010-08-10,7.765547275543213,9.264642715454102,9.301786422729492,9.198213577270508,9.280357360839844,451920000
2010-08-11,7.489541530609131,8.935357093811035,9.131786346435547,8.921786308288574,9.121429443359375,620054400
2010-08-12,7.537441253662109,8.992500305175781,9.039285659790039,8.789999961853027,8.810357093811035,534920400
2010-08-13,7.456916332244873,8.896429061889648,8.99571418762207,8.896071434020996,8.987500190734863,354869200
2010-08-16,7.4132080078125,8.84428596496582,8.928929328918457,8.807856559753418,8.842143058776855,318430000
2010-08-17,7.54282808303833,8.998929023742676,9.093929290771484,8.899999618530273,8.931428909301758,422640400
2010-08-18,7.575754642486572,9.038213729858398,9.095356941223145,8.984999656677246,9.012857437133789,339696000
2010-08-19,7.480264186859131,8.924285888671875,9.052857398986816,8.881428718566895,9.029999732971191,426706000
2010-08-20,7.473077297210693,8.915714263916016,9.068571090698242,8.89285659790039,8.90678596496582,384230000
2010-08-23,7.358126640319824,8.778571128845215,9.0,8.758929252624512,8.992500305175781,414041600
2010-08-24,7.182409286499023,8.568928718566895,8.678570747375488,8.523214340209961,8.666786193847656,602565600
2010-08-25,7.271014213562012,8.674642562866211,8.713929176330566,8.471428871154785,8.501428604125977,596867600
2010-08-26,7.192883014678955,8.581428527832031,8.776785850524902,8.581428527832031,8.766071319580078,466505200
2010-08-27,7.232995510101318,8.62928581237793,8.664643287658691,8.412857055664062,8.633929252624512,548391200
2010-08-30,7.259340286254883,8.660714149475098,8.776785850524902,8.59571361541748,8.598570823669434,383289200
2010-08-31,7.27730131149292,8.682143211364746,8.734286308288574,8.583929061889648,8.637499809265137,420786800
2010-09-01,7.493735313415527,8.940357208251953,8.980713844299316,8.795714378356934,8.838213920593262,697037600
2010-09-02,7.5488176345825195,9.006071090698242,9.006071090698242,8.8774995803833,8.973570823669434,415427600
2010-09-03,7.746392726898193,9.241786003112793,9.242142677307129,9.089285850524902,9.110357284545898,520788800
2010-09-07,7.717649459838867,9.207500457763672,9.268928527832031,9.151785850524902,9.165714263916016,342557600
2010-09-08,7.870621204376221,9.390000343322754,9.442500114440918,9.253570556640625,9.277856826782227,526551200
2010-09-09,7.875112533569336,9.395357131958008,9.518570899963379,9.390000343322754,9.465714454650879,438575200
2010-09-10,7.885290622711182,9.407500267028809,9.446429252624512,9.335714340209961,9.399642944335938,387542400
2010-09-13,7.993955612182617,9.537142753601074,9.581428527832031,9.491429328918457,9.493571281433105,388780000
2010-09-14,8.024491310119629,9.57357120513916,9.613213539123535,9.482856750488281,9.507499694824219,408150400
2010-09-15,8.089151382446289,9.650713920593262,9.656429290771484,9.565713882446289,9.577500343322754,429368800
2010-09-16,8.279241561889648,9.8774995803833,9.881071090698242,9.625,9.651429176330566,652103200
2010-09-17,8.243317604064941,9.834643363952637,9.927143096923828,9.774286270141602,9.917499542236328,634477200
2010-09-20,8.478608131408691,10.115357398986816,10.135000228881836,9.851785659790039,9.859999656677246,658677600
2010-09-21,8.49477767944336,10.134642601013184,10.262499809265137,10.099642753601074,10.137857437133789,668074400
2010-09-22,8.61391830444336,10.276785850524902,10.28499984741211,10.086071014404297,10.096785545349121,585289600
2010-09-23,8.648945808410645,10.318571090698242,10.455714225769043,10.214285850524902,10.22607135772705,786116800
2010-09-24,8.750727653503418,10.4399995803833,10.483214378356934,10.376786231994629,10.432143211364746,649488000
2010-09-27,8.715999603271484,10.398571014404297,10.526070594787598,10.393214225769043,10.499285697937012,482834800
2010-09-28,8.587274551391602,10.244999885559082,10.420356750488281,9.821429252624512,10.420356750488281,1035042400
2010-09-29,8.60254192352295,10.263214111328125,10.350357055664062,10.214285850524902,10.258213996887207,469644000
2010-09-30,8.494178771972656,10.133929252624512,10.35714340209961,10.04464340209961,10.321429252624512,673391600
2010-10-01,8.457355499267578,10.09000015258789,10.234999656677246,10.048213958740234,10.219642639160156,448142800
2010-10-04,8.34121036529541,9.95142936706543,10.103570938110352,9.920356750488281,10.057143211364746,435302000
2010-10-05,8.649545669555664,10.319286346435547,10.337499618530273,10.0649995803833,10.071429252624512,501967200
2010-10-06,8.657028198242188,10.328213691711426,10.428214073181152,10.187856674194336,10.342499732971191,670868800
2010-10-07,8.657925605773926,10.329285621643066,10.374285697937012,10.246786117553711,10.369285583496094,408399600
2010-10-08,8.80311107635498,10.5024995803833,10.51785659790039,10.35714340209961,10.418213844299316,658403200
2010-10-11,8.841728210449219,10.54857063293457,10.615714073181152,10.521429061889648,10.526429176330566,427753200
2010-10-12,8.936921119689941,10.662142753601074,10.696429252624512,10.446070671081543,10.5503568649292,558544000
2010-10-13,8.984819412231445,10.71928596496582,10.784285545349121,10.70714282989502,10.721428871154785,630092400
2010-10-14,9.049777030944824,10.796786308288574,10.802499771118164,10.728570938110352,10.774642944335938,435296400
2010-10-15,9.421875953674316,11.240714073181152,11.25,10.889642715454102,10.979999542236328,922194000
2010-10-18,9.519464492797852,11.35714340209961,11.39285659790039,11.224642753601074,11.373929023742676,1093010800
2010-10-19,9.264716148376465,11.053214073181152,11.206070899963379,10.71500015258789,10.835714340209961,1232784000
2010-10-20,9.295844078063965,11.090356826782227,11.223214149475098,10.959643363952637,11.035714149475098,721624400
2010-10-21,9.26561450958252,11.054286003112793,11.240714073181152,10.95714282989502,11.15571403503418,551460000
2010-10-22,9.204246520996094,10.981071472167969,11.072856903076172,10.939286231994629,11.038213729858398,372778000
2010-10-25,9.245255470275879,11.029999732971191,11.128570556640625,11.015713691711426,11.038928985595703,392462000
2010-10-26,9.221609115600586,11.001786231994629,11.062143325805664,10.916070938110352,10.959643363952637,392929600
2010-10-27,9.215023040771484,10.993928909301758,11.067856788635254,10.914285659790039,10.987500190734863,399002800
2010-10-28,9.137490272521973,10.901429176330566,11.0,10.746429443359375,10.998213768005371,551051200
2010-10-29,9.009963989257812,10.749285697937012,10.924285888671875,10.745356559753418,10.865357398986816,430511200
2010-11-01,9.105758666992188,10.863571166992188,10.914285659790039,10.79285717010498,10.793571472167969,423889200
2010-11-02,9.260824203491211,11.04857063293457,11.078213691711426,10.964285850524902,10.964285850524902,433930000
2010-11-03,9.363805770874023,11.171428680419922,11.174285888671875,11.018928527832031,11.120356559753418,508348400
2010-11-04,9.527545928955078,11.366786003112793,11.4350004196167,11.251070976257324,11.266071319580078,642488000
2010-11-05,9.493423461914062,11.326070785522461,11.413213729858398,11.3125,11.356785774230957,361253200
2010-11-08,9.538022994995117,11.37928581237793,11.420356750488281,11.312856674194336,11.328571319580078,281758400
2010-11-09,9.461989402770996,11.28857135772705,11.475000381469727,11.23214340209961,11.466071128845215,383544000
2010-11-10,9.520365715026855,11.358214378356934,11.384642601013184,11.198213577270508,11.308570861816406,384227200
2010-11-11,9.479052543640137,11.308929443359375,11.371429443359375,11.223214149475098,11.25,361284000
2010-11-12,9.2210054397583,11.001070976257324,11.303570747375488,10.843929290771484,11.285714149475098,795846800
2010-11-15,9.191370964050293,10.965714454650879,11.090714454650879,10.938214302062988,11.01642894744873,403606000
2010-11-16,9.028225898742676,10.771071434020996,10.985713958740234,10.6899995803833,10.918571472167969,657650000
2010-11-17,8.995597839355469,10.73214340209961,10.856785774230957,10.634285926818848,10.757143020629883,479449600
2010-11-18,9.232983589172363,11.01535701751709,11.059642791748047,10.881786346435547,10.899999618530273,494491200
2010-11-19,9.182095527648926,10.954643249511719,11.014286041259766,10.901429176330566,10.998929023742676,384843200
2010-11-22,9.38056468963623,11.191429138183594,11.191429138183594,10.923929214477539,10.95285701751709,393075200
2010-11-23,9.241963386535645,11.026070594787598,11.133929252624512,10.94857120513916,11.087499618530273,519447600
2010-11-24,9.423670768737793,11.242856979370117,11.264286041259766,11.133929252624512,11.14285659790039,413725200
2010-11-26,9.429659843444824,11.25,11.346428871154785,11.17642879486084,11.204999923706055,237585600
2010-11-29,9.485638618469238,11.31678581237793,11.338570594787598,11.12071418762207,11.26785659790039,445785200
2010-11-30,9.31440544128418,11.112500190734863,11.227143287658691,11.102499961853027,11.197856903076172,501858000
2010-12-01,9.471571922302246,11.300000190734863,11.348214149475098,11.25,11.259642601013184,461750800
2010-12-02,9.523955345153809,11.362500190734863,11.39285659790039,11.246070861816406,11.340356826782227,462837200
2010-12-03,9.502700805664062,11.337142944335938,11.380356788635254,11.297857284545898,11.321785926818848,342092800
2010-12-06,9.583827018737793,11.433929443359375,11.511786460876465,11.372142791748047,11.380000114440918,448481600
2010-12-07,9.525751113891602,11.364643096923828,11.571070671081543,11.361429214477539,11.564286231994629,391454000
2010-12-08,9.609572410583496,11.464642524719238,11.46500015258789,11.325357437133789,11.415356636047363,321935600
2010-12-09,9.572150230407715,11.420000076293945,11.51785659790039,11.393570899963379,11.504643440246582,294151200
2010-12-10,9.596101760864258,11.44857120513916,11.466071128845215,11.378570556640625,11.416070938110352,262511200
2010-12-13,9.629328727722168,11.488213539123535,11.609286308288574,11.464285850524902,11.584643363952637,439815600
2010-12-14,9.588018417358398,11.438928604125977,11.519286155700684,11.39285659790039,11.490357398986816,351008000
2010-12-15,9.590113639831543,11.441429138183594,11.535714149475098,11.399642944335938,11.428570747375488,417312000
2010-12-16,9.616752624511719,11.473214149475098,11.521785736083984,11.432143211364746,11.467499732971191,322030800
2010-12-17,9.597601890563965,11.450357437133789,11.492500305175781,11.436785697937012,11.486785888671875,386929200
2010-12-20,9.645495414733887,11.507499694824219,11.54464340209961,11.365357398986816,11.485713958740234,385610400
2010-12-21,9.705065727233887,11.578571319580078,11.585356712341309,11.501786231994629,11.535714149475098,256354000
2010-12-22,9.733804702758789,11.6128568649292,11.632857322692871,11.555356979370117,11.584285736083984,265921600
2010-12-23,9.687102317810059,11.557143211364746,11.612500190734863,11.541786193847656,11.60714340209961,223157200
2010-12-27,9.719433784484863,11.59571361541748,11.622857093811035,11.482856750488281,11.530357360839844,249816000
2010-12-28,9.743086814880371,11.623929023742676,11.666428565979004,11.609286308288574,11.639642715454102,175924000
2010-12-29,9.737695693969727,11.617500305175781,11.658928871154785,11.610713958740234,11.650713920593262,163139200
2010-12-30,9.688904762268066,11.559286117553711,11.625356674194336,11.537500381469727,11.624285697937012,157494400
2010-12-31,9.655973434448242,11.520000457763672,11.552857398986816,11.475357055664062,11.533928871154785,193508000
2011-01-03,9.865818977355957,11.770357131958008,11.795000076293945,11.601428985595703,11.630000114440918,445138400
2011-01-04,9.91730785369873,11.831786155700684,11.875,11.719642639160156,11.872857093811035,309080800
2011-01-05,9.998431205749512,11.928570747375488,11.940713882446289,11.76785659790039,11.76964282989502,255519600
2011-01-06,9.990346908569336,11.918929100036621,11.973214149475098,11.889286041259766,11.954285621643066,300428800
2011-01-07,10.061897277832031,12.00428581237793,12.012499809265137,11.853570938110352,11.928214073181152,311931200
2011-01-10,10.251384735107422,12.23035717010498,12.258213996887207,12.041786193847656,12.10107135772705,448560000
2011-01-11,10.227141380310059,12.20142936706543,12.319999694824219,12.123929023742676,12.317143440246582,444108000
2011-01-12,10.310357093811035,12.300713539123535,12.301071166992188,12.214285850524902,12.258929252624512,302590400
2011-01-13,10.3480806350708,12.34571361541748,12.380000114440918,12.280357360839844,12.327142715454102,296780400
2011-01-14,10.43189811706543,12.445713996887207,12.445713996887207,12.30142879486084,12.353214263916016,308840000
2011-01-18,10.197505950927734,12.166070938110352,12.312856674194336,11.64285659790039,11.768570899963379,1880998000
2011-01-19,10.143321990966797,12.101428985595703,12.449999809265137,12.031429290771484,12.441070556640625,1135612800
2011-01-20,9.958918571472168,11.881428718566895,12.08214282989502,11.789999961853027,12.01535701751709,764789200
2011-01-21,9.780502319335938,11.668571472167969,11.960000038146973,11.665356636047363,11.920356750488281,754401200
2011-01-24,10.101706504821777,12.051786422729492,12.051786422729492,11.668571472167969,11.673929214477539,574683200
2011-01-25,10.219955444335938,12.192856788635254,12.194286346435547,11.948928833007812,12.011786460876465,546868000
2011-01-26,10.293294906616211,12.280357360839844,12.342857360839844,12.196429252624512,12.248571395874023,506875600
2011-01-27,10.274133682250977,12.257499694824219,12.310357093811035,12.243928909301758,12.277856826782227,285026000
2011-01-28,10.061293601989746,12.003570556640625,12.300000190734863,11.911786079406738,12.291786193847656,592057200
2011-01-31,10.157689094543457,12.118571281433105,12.144286155700684,11.939286231994629,11.992856979370117,377246800
2011-02-01,10.32861614227295,12.322500228881836,12.344642639160156,12.177857398986816,12.189286231994629,426633200
